url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shangyu-Yaoxin-Umbrella-Co-Ltd/1S00OOYSQ,,Chinese Mainland,,Gifts / Souvenirs,,,,,- Xie,,"Panhan Village Songxia Industrial, Shangyu Distriact, Songxia, Shaoxing, Zhejiang, Mainland China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Yongjin-Umbrella-Co-Ltd/1S00P0ZKD,,Chinese Mainland,,,,,,,- Huang,,"No.6 Building, Xinsheng Development Zone, Renxie Village, Songxia Town, Shangyu, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TAIZHOU-CHUANGYING-CRAFT-CO-LTD-/1S00OJ1RQ,,Chinese Mainland,,"Festive Supplies, Gifts / Souvenirs",,,,,Mr Mr He Mr He,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Huangyan-Boyue-Plastic-Mould-Co-Ltd/1S00P0ZIJ,,Chinese Mainland,,,,,,,- Lu,,"No.95 Shiyuan Road, Nancheng, Huangyan District, Taizhou City, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Idepad-Stationery-Co-Ltd-/1S00OTDAT,,Chinese Mainland,,,,,,,Zhengbo Jia,,"Dongjiafeng Cun Yuanqiao Town, Huangyan, Taizhou, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Yuansheng-Gift-Co-Ltd-/1S00P0ZC1,,Chinese Mainland,,,,,,,- Guan,,"Xianpuyu Village, Cheng Jiang Street, Huangyan District, Taizhou, Zhejiang, Chia",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Ayan-Biotech-Co-Ltd/1S00P16Y0,,Chinese Mainland,,,,,,,Yan Wang,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Chingleung-New-Material-Technology-Co-Ltd-/1S00P0ZTM,,Chinese Mainland,,,,,,,- Yang,,"ChingLeung Industrial Park, Yonghe Town District, Shaoxing City, Shaoxing, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Huangyan-Fanxing-Paper-Co-Ltd/1S00OOX10,,Chinese Mainland,,,,,,,_ Yang,,"Yuanqiao Industry Area, Huangyan, Taizhou, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Huangyan-Xinchao-Stationery-Company-Limited/1S00P0ZEV,,Chinese Mainland,,,,,,,- Zhou,,"Yuandian Road 21th, Yuanqiao,Huangyan,Taizhou,Zhej",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Huifeng-Plastic-Houseware-Co-Ltd-/1S00P0Z9A,,Chinese Mainland,,Homeware & Lifestyle Essentials,,,,,- Chen,,"Xinglin Village, Gaoqiao Street, Huangyan, Taizhou, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Royal-Palace-Culture-Development-Co-Ltd-/1S00P1LLO,,Chinese Mainland,,,,,,,Cherry Zhu,,"3rd Chaoyang Road, 1st East Area, Hangzhou Gulf Shangyu Industrial, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Xingke-Electronics-Co-Ltd-/1S00P0THS,,Chinese Mainland,,,,,,,Ms - Zhu,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Zhanggong-Technology-Co-Ltd/1S00O8HFA,,Chinese Mainland,,Homeware & Lifestyle Essentials,,,,,Dr Wang Anqi,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Bingfeng-Stationery-Co-Ltd-/1X09YCFL,,Chinese Mainland,,"Consumer Electronics, Gifts, Toys & Sports Supplies, Printed Matters, Stationery, Telecommunication",,,,,Kris Xu,,"No. 25 ShiFang Industrial, Xidian Town, Ninghai, Ningbo, Zhejiang 315613, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Hehe-Stationery-Gift-Co-Ltd-/1X092LPK,"Buying Cooperative, Buying Office","Ningbo, Zhejiang, Chinese Mainland",,"Gifts, Toys & Sports Supplies, Stationery",,,,,Mr Mengshe Chu,General Manager,"No. 7 Tongshan Road, Technology Park, Ninghai, Zhejiang 315600, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Henglang-Import-Export-Co-Ltd-/1S00P13DU,,Chinese Mainland,,,,,,,Susan Ying,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NingBo-Hope-Houseware-International/1S00P15DS,,Chinese Mainland,,"Baby Care & Nursery, Homeware & Lifestyle Essentials",,,,,Ms Dremo Tan,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Junxing-Toys-and-Technology-Co-Ltd/1S00P2I60,,Chinese Mainland,,,,,,,Weisong Yan,,"12,Keqi Road, Industrial Park, Ninghai, Ningbo, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Juxiang-Stationery-Co-Ltd-/1X0A1PV2,Manufacturer,"Ningbo, Zhejiang, Chinese Mainland",,"Arts & Crafts, Gifts, Toys & Sports Supplies, Printing & Packaging, Stationery & Office Equipment, Stationery",,,,,Mr Wansi Wang,,"Rm. H1-2, Mould Center, Ninghai, Ningbo, Zhejiang 315611, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Senjun-New-Materials-Co-Ltd-/1S00OBPLK,,Chinese Mainland,,,,,,,- Luo,,"Floor 3, No.68, Chunchao Road, Yinzhou District, Ningbo, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Ninghai-International-Trade-Co-Ltd/1S00O7VP2,,Chinese Mainland,,,,,,,Dr DING DING,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Yaxi-Home-Creations-Co-Ltd/1S00ON1QT,,Chinese Mainland,,,,,,,Lily Wang,,"No.123,Tinggang Industrial Zone, Yuexi Town,Ninghai, NINGBO ZHEJIANG, CHINA",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Yongxin-Import-and-Export-Co-Ltd-/1S00P182M,,Chinese Mainland,,,,,,,Lily Zheng,,"Room 801, No.289 Jiangnan Road, Yinzhou City, Ningbo City, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Chenrui-Gift-Co-Ltd/1S00P0ZSP,,Chinese Mainland,,,,,,,- Chen,,"Industrial park, Fenghui Town, Shangyu District, Shaoxing City, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Kaitai-Umbrella-Co-Ltd-/1S00P1OWO,,Chinese Mainland,,,,,,,Mr - Zhu,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxiong-Liangcheng-Raingear-Co-Ltd/1S00OOPD8,,Chinese Mainland,,Gifts / Souvenirs,,,,,- Liu,,"739 Baisonglu Songxia, Shangyu, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Naichuan-Socks-Industry-Co-Ltd-/1S00ON0UI,,Chinese Mainland,,"Socks, Legwears & Hosiery",,,,,Dr Ni Ni,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Qiu-Long-Umbrella-Company-Limited/1S00P0ZLA,,Chinese Mainland,,"Gifts / Souvenirs, Homeware & Lifestyle Essentials",,,,,- Yan,,"Songxia Industrial Zone, Shangyu Area, Shaoxing City, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shangyu-Jiangjing-Copper-Co-Ltd/1S00P0ZQV,,Chinese Mainland,,,,,,,- Sun,,"Industrial Area, Shangpu Town, Shangyu, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shangyu-Jirui-Trade-Co-Ltd/1S00P1PD8,,Chinese Mainland,,,,,,,Sea Chen,,"1388 Baisong Road, Songxia Industrial Park, Shangyu City, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shangyu-Yongchang-Wood-Industry-Co-Ltd/1S00P1I9R,,Chinese Mainland,,,,,,,- Zhu,,"Chenta Village, Zhangzhen Town, Shangyu District, Shaoxing City, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Shiheng-Outdoor-Products-Co-Ltd-/1S00P0ZJG,,Chinese Mainland,,,,,,,- Feng,,"Building 8-B, No.1821 Renmin West Road, Cao'e Street, Shangyu, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Sunshine-Flying-Tourism-Products-Co-Ltd/1S00P1LNI,,Chinese Mainland,,,,,,,Ivy Guo,,"UMBRELLA INDUSTRIAL,SONGXIA TOWN,SHANGYU CITY,ZHEJ",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Yiqiang-Electric-Appliance-Technology-Co-Ltd/1S00OXO19,,Chinese Mainland,,,,,,,Jiaodan Wang,,"Yuebei Village, Xiaoyue Street, Shangyu District, Shaoxing, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Huangyan-Jingying-Mould-Co-Ltd/1S00P0ZHM,,Chinese Mainland,,,,,,,- Wang,,"No.12 Puan Road, Chengjiang, Huangyan, Taizhou City, Zhejiang, CHina",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Jiaojiang-Jiazhifeng-Garment-Co-Ltd/1S00P1QXJ,,Chinese Mainland,,,,,,,- Hong,,"No. 2329, Jiaobei Avenue, Zhang'an Street, Jiaojiang District, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Jiaojiang-Yingxing-Electronic-Co-Ltd/1S00P1I53,,Chinese Mainland,,,,,,,- Wang,,"No.69 Honglin Road, Hongjia, Taizhou, 318015, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Real-Houseware-Co-Ltd-/1S00P1I46,,Chinese Mainland,,,,,,,- Ye,,"Room 201, Building 3, Fangyuan E-commerce Industrial Park, Jiaojiang, Taizhou, Zhejiang, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taizhou-Suao-Imp-Exp-Co-Ltd/1S00O9E9V,,Chinese Mainland,,,,,,,Mr - Zhou,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Hanser-Technology-Co-Ltd/1S00O820Y,,Chinese Mainland,,,,,,,Mr - Guan,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Taizhou-Diya-Houseware-Co-Ltd/1X0ARUYK,,Chinese Mainland,,"Gift Packaging, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Stationery",,,,,Xiaoxiao Hu,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wise-Industrial-Co-Ltd/1X0BAGDB,"Manufacturer, e-tailer",Hong Kong,1979.0,"Home Appliances, Homeware & Lifestyle Essentials","Chinese Mainland, Eastern Europe, Hong Kong, Korea, Scandinavia, Western Europe, Worldwide",501 - 1000,"US$ 10,000,000 - 49,999,999",Lifepod; Isunhot Product Design & Manufacturing Mould Design & Fabrication Laser Welding - Plastic Parts Automation Assembly Production Certificate Name Issued By Certificate Type Valid Date ISO 9001:2015 Intertak ISO 9001 30 Nov 2022 - 14 Jan 2026 ISO 14001:2015 Intertak ISO 14001 17 Nov 2021 - 24 Nov 2024 BSCI (Business Social Responsibility Code) TUV Rheinland BSCI 15 May 2022 - 15 May 2023 View details Factory & Facility Research & Development Quality Control,Ms Cherry Wong,,"Rm 43, 17/F, Blk F., Wah Lok Ind Ctr., Ph 2, 31-35 Shan Mei St., Sha Tin, New Territories, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yaward-Industrial-Development-Limited/1X07U893,"Exporter, Manufacturer","Jiangmen, Guangdong, Chinese Mainland",1992.0,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Africa, Eastern Europe, Middle East, North America, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999",Yaward ODM OEM Certificate Name Issued By Certificate Type Valid Date LFGB - - - GMC - - - View details Factory & Facility Catalog A Catalog B,Mr Chen Alex,-,"Sanyi Industrial Development Zone, Siqian Town, Xinhui District, Jiangmen, Jiangmen, Guangdong, Guangdong, 529000, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NINGBO-TIANYI-NATURAL-HOUSE-HOMEWARE-CO-LIMITED/1S00OYX3U,"Exporter, Manufacturer",Hong Kong,,Homeware & Lifestyle Essentials,"Hong Kong, Japan, North America, Scandinavia, Western Europe OEM&ODM OEM for well-known brands Competitive OEM factory Full customization Multi-Language capability On-site material inspection Quality management certified Sample-based customization Certificate Name Issued By Certificate Type Valid Date BSCI SGS BSCI 24 Oct 2024 - 30 Oct 2025 ISO14001:2015 Zhongding International Certification Co., Ltd. ISO 14001 04 Dec 2024 - 03 Dec 2027 View details Factory & Facility Research & Development Quality Control",,,,Ms Diana Hu,,"Room 1902, Easey Commercial Building, 253-261 Hennessy Road",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/LUCKY-ENAMELWARE-FTY-LTD/1X00C0T7,Exporter,Hong Kong,1951.0,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Japan, North America",101 - 200 ODM OEM View details Factory & Facility,,,Ms Jacqueline Yue,Sales Manager,"Unit G, 16/F., Blk 2, Leader Industrial Centre, 188 Texaco Road, Tsuen Wan, New Territories, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/NYHK-Limited/1X0B3M24,,Hong Kong,,"Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Sports Supplies",,,,,Andrew Hsu,Director,"2/F, 15 Tai Yuan Street, Wan Chai, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Powell-Plastic-Metal-Factory-Company-Limited/1X091V5A,"Exporter, Manufacturer",Hong Kong,2013.0,"Baby Care & Nursery, Beauty Supplies, Building Materials & Supplies, Fashion Accessories, Fashion, Eyewear & Accessories, Furniture & Parts, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Health, Beauty and Baby Care, Homeware & Lifestyle Essentials, Personal Care","Eastern Europe, Japan, North America, Southeast Asia, Western Europe, Worldwide",6 - 10,,Powell OEM ODM Certificate Name Issued By Certificate Type Valid Date ISO9001:2008 - - - ISO9001:2008 - - - Baby brushes & combs Bottle brushes Professional hair brushes Massagers Animal nail brushes Bamboo hair brushes Hair brushes Massage & bath gift set,Mr Aric Chui,Manager,"Unit 2, 3/F, Kenning Industrial Building, 19 Wang Hoi Road, Kowloon Bay, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sealand-Holdings-Co-Ltd/1X001DV2,"Exporter, Manufacturer",Hong Kong,1975.0,Homeware & Lifestyle Essentials,"Australasia, Chinese Mainland, Hong Kong, Japan, Middle East, Other Asian Countries, Southeast Asia",51 - 100,"US$ 1,000,000 - 4,999,999","Cat H2O, Dog H2O, AA Aquarium ODM OEM",Mr Gavin Lo,Marketing & Sales Consultant,"5/F., 62 Hung To Rd., Kwun Tong, Kln., HK. Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Technical-Development-HK-Ltd/1X00DT0L,"Exporter, Manufacturer",Hong Kong,1993.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Worldwide,16 - 25,"US$ 10,000,000 - 49,999,999","Ezpull, Germbuster, PureWater ODM OEM",Mr Brian Chan,,"Room B12, 11/F Man Foong Industrial Building No.7 Cheung Lee Street Chai Wan, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Anho-Houseware-Co-Ltd-Jiangmen/1X03QJ87,Exporter,"Jiangmen, Guangdong, Chinese Mainland",2002.0,"Building Materials & Supplies, Gift Sets, Gifts, Toys & Sports Supplies, Health, Beauty and Baby Care, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Personal Care","Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",51 - 100,"US$ 100,000,000 - 249,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO 9001:2015 TUV SUD Asia Pacific ISO 9001 23 Mar 2023 - 25 Sep 2025",,Mr Andy Huang,General Manager,"2-3/F, No.126-128 Jianghua 1st Road, Jiangmen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cheng-Wei-Furniture-Co-Ltd-/1X05GO4W,"Exporter, Manufacturer","Taipei City, Taiwan",1989.0,"Furniture & Parts, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Eastern Europe, Western Europe ODM OEM",,,,Mr Amy Hsu,Sales Director,"No.17, Hsing Kung Road, Pi Tou Industrial Zone, Pi Tou Hsiang, Chang Hwa Hsien, 52341, Taiwan",Taiwan
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Shunde-Helper-Electric-Technology-Co-Ltd/1X0APDR6,Manufacturer,"Foshan, Guangdong, Chinese Mainland",1994.0,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",,51 - 100,,,Mr Herman Peng,,"No.21, Shun Pan Road, Wu Sha Industrial Zone (Daliang), Shunde District, Foshan City, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fucheng-Metals-Production-Co-Ltd-of-Jiangmen-City/1X03QSZP,"Exporter, Manufacturer","Jiangmen, Guangdong, Chinese Mainland",2000.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Central & South America, Eastern Europe, Japan, North America, Western Europe, Worldwide",201 - 500,"US$ 100,000,000 - 249,999,999",,Ms Anna Yeung,Sales Manager,"Xinghuang Industry Developing Zone, Siqian Town, Xinhui District, Jiangmen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Yingmaode-Housewares-Co-Ltd/1X0AQGK4,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Sports Supplies",,,,,Xinzuo Jin,,"RM1301,BLDG A,BOEE CENTRE, NO.836 MINHE RD,XIAOSHAN DIST., HANGZHOU,ZHEJIANG, CHINA",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-City-Xinhui-Henglong-Plastic-Co-Ltd/1X08Z2WY,,Chinese Mainland,,"Automobile & Transport, Bags, Handbags & Accessories, Consumer Electronics, Food & Beverage, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging Materials, Party Supplies, Plastic Packaging, Sports Supplies",,,,,Jaycee Leung,,"Folk Enterpeise Ind'l Park, Huicheng, Xinhui District, Jiangmen, Guangdong, 529100, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Wenqun-Plastic-Co-LTD/1S00O6O19,"Exporter, Manufacturer","Jiangmen, Guangdong, Chinese Mainland",2007.0,Homeware & Lifestyle Essentials,"Australasia, Central & South America, Eastern Europe, Japan, Korea, North America, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999","Wenqun,WAE Certificate Name Issued By Certificate Type Valid Date FSC SAI GLOBAL FSC 07 Nov 2022 - 20 Oct 2027 BSCI amfori BSCI BSCI 19 Apr 2022 - 05 Jan 2024 GRS TÜ V Rheinland (China) Ltd. TÜV Rheinland 29 Nov 2022 - 28 Nov 2023 SA8000 Extensive Standard Technical Services Co., Ltd. SA8000 16 Oct 2018 - 12 Oct 2024 ISO Shanghai sailway certification Co., Ltd. ISO 9001 05 Jan 2022 - 04 Jan 2025 View details Factory & Facility Research & Development Quality Control",Ms Super Tsui,,"Lisheng Industrial zone Sanjiang Town Xinhui District,Jiangmen City,Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenxin-Household-Guangdong-Co-Ltd/1S00OZQLJ,,Chinese Mainland,,Homeware & Lifestyle Essentials,,,,,Lu Zhuang,,"Lutou Industrial Zone, Rongdong, Rongcheng, Jieyang, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangjiang-Tongyi-Trading-Ltd/1S00P0T9G,"Exporter, Manufacturer","Yangjiang, Guangdong, Chinese Mainland",2010.0,Homeware & Lifestyle Essentials,"Central & South America, Chinese Mainland, Korea, North America, Western Europe",101 - 200,"US$ 5,000,000 - 9,999,999 View details Factory & Facility cutting raw material Production workshop packing workshop",,Miss Jane Zhuang,,"NO.40,Yongxing 5 Road,Dongcheng Town, Yangdong District, Yangjiang City,Guangdong,China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangjiang-Yangdong-Hongli-Industries-Co-Limited/1X09HAPH,"Export Agent, Exporter, Manufacturer","Yangjiang, Guangdong, Chinese Mainland",2005.0,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Sports Supplies","Central & South America, Eastern Europe, Hong Kong, North America, Western Europe",101 - 200,"US$ 10,000,000 - 49,999,999 Certificate Name Issued By Certificate Type Valid Date Business license - - - Organization code - - - Tax registration certificate - - -",,Mr - Owen,Manager,"Yongxing 5th Road, Yangdong Industrial Zone, Yangjiang, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Kangmin-Medical-Healthcare-Manufacturing-Co-Ltd/1S00P0EMS,,Chinese Mainland,,Personal Care,,,,,Ulrica Yao,,"No.10 Qingshengtang Road, Lanjiang Street, Lanxi, Jinhua, Zhejiang Province, China 321102",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Dehua-FIB-Ceramic-Co-Ltd-/1S00OYEPJ,Exporter,"Putian, Fujian, Chinese Mainland",2012.0,"Gifts / Souvenirs, Homeware & Lifestyle Essentials","Africa, Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide Hand-painted Decal Embossed View details Factory & Facility",,,,Mr Yuzhu Huang,,"No. 11, Beiping Lane, Xunzhong Town, Dehua County, Quanzhou, Fujian, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Nan-an-Shi-Hengsheng-Melamine-Tableware-Co-Ltd/1X06GHD8,"Exporter, Manufacturer","Quanzhou, Fujian, Chinese Mainland",1990.0,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Worldwide,,,,Mr Jacky Lai,SALES MANAGER,"Fumaoling Industrial Area, Nan'an, Quanzhou City, Fujian Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Meitian-Metal-Products-Industrial-Co-Ltd/1S00OLYUK,,Chinese Mainland,,Homeware & Lifestyle Essentials,,,,,Li,,"Hecun Industrial Zone, Tiandeng Village, Siqian Town, Xinhui, Jiangmen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Henan-Yeway-Industrial-Development-Co-Ltd-/1S00P0EH7,,Chinese Mainland,,Homeware & Lifestyle Essentials,,,,,- Li,,"1405, Building 5, Jinyin Modern, City park, Jinsan Road, Zhengzhou, Henan, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/I-TOP-Industry-Ltd-/1S00OLYXB,,Chinese Mainland,,"Home Appliances, Homeware & Lifestyle Essentials",,,,,Liang,,"Room 401, Building 1, Feicui Garden, 28 Qiaoguang North Road, Huicheng, Xinhui, Jiangmen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Jiashun-Trading-Co-Ltd-/1S00O7B5A,"Exporter, Manufacturer","Jiangmen, Guangdong, Chinese Mainland",2013.0,"Beauty Supplies, Building Materials & Supplies, Furniture & Parts, Homeware & Lifestyle Essentials","Australasia, North America, Western Europe, Worldwide",26 - 50,"US$ 50,000 - 99,999",JIASHUN HARDWARE WORKSHOP PLASTIC WORKSHOP PACKAGING WORKSHOP PRINTING SKILL View details Factory & Facility Research & Development Quality Control,Miss Gin Leung,,"ROOM 601 Shengli South Road, Jianghai District Jiangmen city China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Shengke-Hardware-Products-Co-Ltd-/1X0ASI7B,Manufacturer,"Jiangmen, Guangdong, Chinese Mainland",2016.0,"Homeware & Lifestyle Essentials, Personal Care","Australasia, Eastern Europe, Hong Kong, North America, Western Europe, Worldwide",101 - 200,"US$ 100,000 - 249,999",ShengKe stainless steel whiskey stone cryo stick ice globes facial massage eye roller stainless steel massage ball Certificate Name Issued By Certificate Type Valid Date BSCI amfori BSCI 17 Nov 2022 - 24 Nov 2023 View details Factory & Facility Research & Development,Mr Duke Song,Manager,"Five-sided Land Village Housing, Heping Group, XinJian Village, Siqian Town, Xinhui District, Jiangmen City, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Xinxin-Houseware-Company-Ltd-/1S00OLZ2V,Manufacturer,"Jiangmen, Guangdong, Chinese Mainland",2006.0,"Home Appliances, Homeware & Lifestyle Essentials","Australasia, Eastern Europe, Hong Kong, Korea, Middle East, North America, Southeast Asia, Western Europe",26 - 50,,Xinxin Product customization OEM ODM Quality inspection service One stop consolidation of good Material traceability identif Design-based customization Customized logo/color box Certificate Name Issued By Certificate Type Valid Date FSC SAI GLOBAL FSC 10 Jun 2020 - 10 Jun 2025 View details Factory & Facility Research & Development Quality Control,Miss Ellin Ye,Manager,"8th Floor, Shengjian Building, No.3, Gangkou Second Road, Jiangmen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangmen-Zhaosheng-Hardware-Co-Ltd/1S00OMVGT,Manufacturer,"Jiangmen, Guangdong, Chinese Mainland",2020.0,Homeware & Lifestyle Essentials,"Central & South America, Chinese Mainland, Eastern Europe, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia",26 - 50,"US$ 5,000,000 - 9,999,999 OEM ODM Business Development Product Marketing Marketing Consulting View details Factory & Facility Research & Development Quality Control",,Miss Jenny Li,Sales Manager,"NO 81, Duruan Bei Yi Road, Jiangmen City,Guangdong Province",Chinese Mainland
